===> Epoch 1 Complete: Avg. Loss: 0.0581
===> Processing image: 61 || Timer: 0.0806 sec. || PSNR: 23.6033 dB
===> Processing image: 62 || Timer: 0.0786 sec. || PSNR: 31.7799 dB
===> Processing image: 63 || Timer: 0.0802 sec. || PSNR: 29.6136 dB
===> Processing image: 64 || Timer: 0.0784 sec. || PSNR: 24.0055 dB
===> Processing image: 65 || Timer: 0.0780 sec. || PSNR: 27.4700 dB
===> Processing image: 66 || Timer: 0.0786 sec. || PSNR: 29.3487 dB
===> Processing image: 67 || Timer: 0.0787 sec. || PSNR: 29.4032 dB
===> Processing image: 68 || Timer: 0.0794 sec. || PSNR: 29.1445 dB
===> Processing image: 69 || Timer: 0.0781 sec. || PSNR: 30.6996 dB
===> Processing image: 70 || Timer: 0.0782 sec. || PSNR: 28.1404 dB
===> Processing image: 71 || Timer: 0.0781 sec. || PSNR: 28.2190 dB
===> Processing image: 72 || Timer: 0.0794 sec. || PSNR: 30.0453 dB
===> Processing image: 73 || Timer: 0.0799 sec. || PSNR: 21.7138 dB
===> Processing image: 74 || Timer: 0.0785 sec. || PSNR: 21.5517 dB
===> Processing image: 75 || Timer: 0.0790 sec. || PSNR: 19.4837 dB
===> Processing image: 76 || Timer: 0.0797 sec. || PSNR: 23.9518 dB
===> Processing image: 77 || Timer: 0.0786 sec. || PSNR: 22.0804 dB
===> Processing image: 78 || Timer: 0.0781 sec. || PSNR: 24.1496 dB
===> Processing image: 79 || Timer: 0.0785 sec. || PSNR: 22.5739 dB
===> Processing image: 80 || Timer: 0.0792 sec. || PSNR: 23.6314 dB
===> Processing image: 81 || Timer: 0.0785 sec. || PSNR: 26.0601 dB
===> Processing image: 82 || Timer: 0.0779 sec. || PSNR: 27.3763 dB
===> Processing image: 83 || Timer: 0.0780 sec. || PSNR: 22.7791 dB
===> Processing image: 84 || Timer: 0.0784 sec. || PSNR: 30.7768 dB
===> Processing image: 85 || Timer: 0.0787 sec. || PSNR: 27.8793 dB
===> Processing image: 86 || Timer: 0.0781 sec. || PSNR: 34.5467 dB
===> Processing image: 87 || Timer: 0.0791 sec. || PSNR: 27.7351 dB
===> Processing image: 88 || Timer: 0.0780 sec. || PSNR: 23.2317 dB
===> Processing image: 89 || Timer: 0.0793 sec. || PSNR: 23.3526 dB
===> Processing image: 90 || Timer: 0.0781 sec. || PSNR: 24.1793 dB
===> Processing image: 91 || Timer: 0.0781 sec. || PSNR: 24.7280 dB
===> Processing image: 92 || Timer: 0.0798 sec. || PSNR: 21.2697 dB
===> Processing image: 93 || Timer: 0.0971 sec. || PSNR: 22.7680 dB
===> Processing image: 94 || Timer: 0.0816 sec. || PSNR: 23.0954 dB
===> Processing image: 95 || Timer: 0.0788 sec. || PSNR: 23.4488 dB
===> Processing image: 96 || Timer: 0.0782 sec. || PSNR: 22.4335 dB
===> Processing image: 97 || Timer: 0.0794 sec. || PSNR: 23.6323 dB
===> Processing image: 98 || Timer: 0.0783 sec. || PSNR: 21.5513 dB
===> Processing image: 99 || Timer: 0.0781 sec. || PSNR: 23.2467 dB
===> Processing image: 100 || Timer: 0.0790 sec. || PSNR: 23.5790 dB
===> Epoch 161 Complete: Avg. PSNR: 25.8101 Best Epoch 157 Best PSNR: 25.8195
===> Epoch 162 Complete: Avg. Loss: 0.0297
===> Processing image: 1 || Timer: 0.0950 sec. || PSNR: 24.6939 dB
===> Processing image: 2 || Timer: 0.0909 sec. || PSNR: 26.0839 dB
===> Processing image: 3 || Timer: 0.0800 sec. || PSNR: 31.7802 dB
===> Processing image: 4 || Timer: 0.0794 sec. || PSNR: 22.1933 dB
===> Processing image: 5 || Timer: 0.0800 sec. || PSNR: 24.2269 dB
===> Processing image: 6 || Timer: 0.0793 sec. || PSNR: 27.5571 dB
===> Processing image: 7 || Timer: 0.0793 sec. || PSNR: 25.4241 dB
===> Processing image: 8 || Timer: 0.0793 sec. || PSNR: 26.3601 dB
===> Processing image: 9 || Timer: 0.0792 sec. || PSNR: 26.6260 dB
===> Processing image: 10 || Timer: 0.0817 sec. || PSNR: 23.8249 dB
===> Processing image: 11 || Timer: 0.0793 sec. || PSNR: 22.6744 dB
===> Processing image: 12 || Timer: 0.0793 sec. || PSNR: 23.9308 dB
===> Processing image: 13 || Timer: 0.0805 sec. || PSNR: 24.8537 dB
===> Processing image: 14 || Timer: 0.0792 sec. || PSNR: 23.4433 dB
===> Processing image: 15 || Timer: 0.0793 sec. || PSNR: 19.5422 dB
===> Processing image: 16 || Timer: 0.0794 sec. || PSNR: 26.4685 dB
===> Processing image: 17 || Timer: 0.0794 sec. || PSNR: 23.7343 dB
===> Processing image: 18 || Timer: 0.0817 sec. || PSNR: 20.0076 dB
===> Processing image: 19 || Timer: 0.0817 sec. || PSNR: 22.7310 dB
===> Processing image: 20 || Timer: 0.0850 sec. || PSNR: 26.7720 dB
===> Processing image: 21 || Timer: 0.0795 sec. || PSNR: 27.4648 dB
===> Processing image: 22 || Timer: 0.0791 sec. || PSNR: 28.7661 dB
===> Processing image: 23 || Timer: 0.0795 sec. || PSNR: 29.4941 dB
===> Processing image: 24 || Timer: 0.0794 sec. || PSNR: 26.4694 dB
===> Processing image: 25 || Timer: 0.0795 sec. || PSNR: 23.3327 dB
===> Processing image: 26 || Timer: 0.0793 sec. || PSNR: 31.2532 dB
===> Processing image: 27 || Timer: 0.0795 sec. || PSNR: 23.3392 dB
===> Processing image: 28 || Timer: 0.0793 sec. || PSNR: 31.4357 dB
===> Processing image: 29 || Timer: 0.0794 sec. || PSNR: 30.9056 dB
===> Processing image: 30 || Timer: 0.0794 sec. || PSNR: 22.6514 dB
===> Processing image: 31 || Timer: 0.0794 sec. || PSNR: 21.7680 dB
===> Processing image: 32 || Timer: 0.0793 sec. || PSNR: 21.8540 dB
===> Processing image: 33 || Timer: 0.0793 sec. || PSNR: 21.0602 dB
===> Processing image: 34 || Timer: 0.0786 sec. || PSNR: 20.9812 dB
===> Processing image: 35 || Timer: 0.0786 sec. || PSNR: 21.6981 dB
===> Processing image: 36 || Timer: 0.0792 sec. || PSNR: 23.0912 dB
===> Processing image: 37 || Timer: 0.0792 sec. || PSNR: 21.9104 dB
===> Processing image: 38 || Timer: 0.0806 sec. || PSNR: 24.2030 dB
===> Processing image: 39 || Timer: 0.0866 sec. || PSNR: 22.2849 dB
===> Processing image: 40 || Timer: 0.0795 sec. || PSNR: 29.6182 dB
===> Processing image: 41 || Timer: 0.0796 sec. || PSNR: 24.3134 dB
===> Processing image: 42 || Timer: 0.0855 sec. || PSNR: 22.0612 dB
===> Processing image: 43 || Timer: 0.0796 sec. || PSNR: 23.7441 dB
===> Processing image: 44 || Timer: 0.0794 sec. || PSNR: 27.8385 dB
===> Processing image: 45 || Timer: 0.0793 sec. || PSNR: 27.2307 dB
===> Processing image: 46 || Timer: 0.0794 sec. || PSNR: 30.7519 dB
===> Processing image: 47 || Timer: 0.0795 sec. || PSNR: 29.9057 dB
===> Processing image: 48 || Timer: 0.0805 sec. || PSNR: 26.9180 dB
===> Processing image: 49 || Timer: 0.0794 sec. || PSNR: 26.7130 dB
===> Processing image: 50 || Timer: 0.0824 sec. || PSNR: 28.9340 dB
===> Processing image: 51 || Timer: 0.0794 sec. || PSNR: 32.2609 dB
===> Processing image: 52 || Timer: 0.0794 sec. || PSNR: 28.2551 dB
===> Processing image: 53 || Timer: 0.0796 sec. || PSNR: 29.0413 dB
===> Processing image: 54 || Timer: 0.0794 sec. || PSNR: 27.4092 dB
===> Processing image: 55 || Timer: 0.0793 sec. || PSNR: 30.0387 dB
===> Processing image: 56 || Timer: 0.0796 sec. || PSNR: 28.7120 dB
===> Processing image: 57 || Timer: 0.0796 sec. || PSNR: 29.6463 dB
===> Processing image: 58 || Timer: 0.0826 sec. || PSNR: 30.3350 dB
===> Processing image: 59 || Timer: 0.0795 sec. || PSNR: 29.4936 dB
===> Processing image: 60 || Timer: 0.0794 sec. || PSNR: 29.6021 dB
===> Processing image: 61 || Timer: 0.0794 sec. || PSNR: 23.5624 dB
===> Processing image: 62 || Timer: 0.0793 sec. || PSNR: 31.7305 dB
===> Processing image: 63 || Timer: 0.0795 sec. || PSNR: 29.5754 dB
===> Processing image: 64 || Timer: 0.0793 sec. || PSNR: 23.9814 dB
===> Processing image: 65 || Timer: 0.0793 sec. || PSNR: 27.3574 dB
===> Processing image: 66 || Timer: 0.0795 sec. || PSNR: 29.2540 dB
===> Processing image: 67 || Timer: 0.0794 sec. || PSNR: 29.3390 dB
===> Processing image: 68 || Timer: 0.0794 sec. || PSNR: 29.0589 dB
===> Processing image: 69 || Timer: 0.0794 sec. || PSNR: 30.6024 dB
===> Processing image: 70 || Timer: 0.0794 sec. || PSNR: 28.0763 dB
===> Processing image: 71 || Timer: 0.0794 sec. || PSNR: 28.1259 dB
===> Processing image: 72 || Timer: 0.0795 sec. || PSNR: 29.9389 dB
===> Processing image: 73 || Timer: 0.0794 sec. || PSNR: 21.6566 dB
===> Processing image: 74 || Timer: 0.0794 sec. || PSNR: 21.5093 dB
===> Processing image: 75 || Timer: 0.0824 sec. || PSNR: 19.4260 dB
===> Processing image: 76 || Timer: 0.0796 sec. || PSNR: 23.9085 dB
===> Processing image: 77 || Timer: 0.0804 sec. || PSNR: 22.0485 dB
===> Processing image: 78 || Timer: 0.0794 sec. || PSNR: 24.1232 dB
===> Processing image: 79 || Timer: 0.0795 sec. || PSNR: 22.5401 dB
===> Processing image: 80 || Timer: 0.0794 sec. || PSNR: 23.6108 dB
===> Processing image: 81 || Timer: 0.0854 sec. || PSNR: 26.0469 dB
===> Processing image: 82 || Timer: 0.0842 sec. || PSNR: 27.3497 dB
===> Processing image: 83 || Timer: 0.0805 sec. || PSNR: 22.7883 dB
===> Processing image: 84 || Timer: 0.0795 sec. || PSNR: 30.6232 dB
===> Processing image: 85 || Timer: 0.0794 sec. || PSNR: 27.8132 dB
===> Processing image: 86 || Timer: 0.0795 sec. || PSNR: 34.4582 dB
===> Processing image: 87 || Timer: 0.0795 sec. || PSNR: 27.7508 dB
===> Processing image: 88 || Timer: 0.0794 sec. || PSNR: 23.1751 dB
===> Processing image: 89 || Timer: 0.0799 sec. || PSNR: 23.3421 dB
===> Processing image: 90 || Timer: 0.0818 sec. || PSNR: 24.1277 dB
===> Processing image: 91 || Timer: 0.0796 sec. || PSNR: 24.7047 dB
===> Processing image: 92 || Timer: 0.0797 sec. || PSNR: 21.2372 dB
===> Processing image: 93 || Timer: 0.0828 sec. || PSNR: 22.7589 dB
===> Processing image: 94 || Timer: 0.0794 sec. || PSNR: 23.0073 dB
===> Processing image: 95 || Timer: 0.0818 sec. || PSNR: 23.4059 dB
===> Processing image: 96 || Timer: 0.0822 sec. || PSNR: 22.3836 dB
===> Processing image: 97 || Timer: 0.0799 sec. || PSNR: 23.6119 dB
===> Processing image: 98 || Timer: 0.0795 sec. || PSNR: 21.5399 dB
===> Processing image: 99 || Timer: 0.0796 sec. || PSNR: 23.2559 dB
===> Processing image: 100 || Timer: 0.0796 sec. || PSNR: 23.5596 dB
===> Epoch 162 Complete: Avg. PSNR: 25.7608 Best Epoch 157 Best PSNR: 25.8195
===> Epoch 163 Complete: Avg. Loss: 0.0298
===> Processing image: 1 || Timer: 0.0851 sec. || PSNR: 24.6726 dB
===> Processing image: 2 || Timer: 0.0788 sec. || PSNR: 26.0581 dB
===> Processing image: 3 || Timer: 0.0792 sec. || PSNR: 31.8312 dB
===> Processing image: 4 || Timer: 0.0791 sec. || PSNR: 22.1343 dB
===> Processing image: 5 || Timer: 0.0791 sec. || PSNR: 24.1995 dB
===> Processing image: 6 || Timer: 0.0792 sec. || PSNR: 27.5760 dB
===> Processing image: 7 || Timer: 0.0791 sec. || PSNR: 25.4150 dB
===> Processing image: 8 || Timer: 0.0783 sec. || PSNR: 26.3581 dB
===> Processing image: 9 || Timer: 0.0792 sec. || PSNR: 26.6518 dB
===> Processing image: 10 || Timer: 0.0792 sec. || PSNR: 23.8036 dB
===> Processing image: 11 || Timer: 0.0792 sec. || PSNR: 22.6286 dB
===> Processing image: 12 || Timer: 0.0793 sec. || PSNR: 23.8530 dB
===> Processing image: 13 || Timer: 0.0791 sec. || PSNR: 24.8480 dB
===> Processing image: 14 || Timer: 0.0793 sec. || PSNR: 23.4033 dB
===> Processing image: 15 || Timer: 0.0828 sec. || PSNR: 19.5147 dB
===> Processing image: 16 || Timer: 0.0802 sec. || PSNR: 26.4765 dB
===> Processing image: 17 || Timer: 0.0847 sec. || PSNR: 23.7263 dB
===> Processing image: 18 || Timer: 0.0797 sec. || PSNR: 20.0252 dB
===> Processing image: 19 || Timer: 0.0794 sec. || PSNR: 22.7338 dB
===> Processing image: 20 || Timer: 0.0813 sec. || PSNR: 26.8092 dB
===> Processing image: 21 || Timer: 0.0792 sec. || PSNR: 27.4208 dB
===> Processing image: 22 || Timer: 0.0791 sec. || PSNR: 28.7315 dB
===> Processing image: 23 || Timer: 0.0792 sec. || PSNR: 29.4665 dB
===> Processing image: 24 || Timer: 0.0823 sec. || PSNR: 26.4404 dB
===> Processing image: 25 || Timer: 0.0794 sec. || PSNR: 23.3422 dB
===> Processing image: 26 || Timer: 0.0794 sec. || PSNR: 31.3644 dB
===> Processing image: 27 || Timer: 0.0887 sec. || PSNR: 23.3273 dB
===> Processing image: 28 || Timer: 0.0825 sec. || PSNR: 31.4484 dB
===> Processing image: 29 || Timer: 0.0806 sec. || PSNR: 30.9320 dB
===> Processing image: 30 || Timer: 0.0792 sec. || PSNR: 22.6460 dB
===> Processing image: 31 || Timer: 0.0790 sec. || PSNR: 21.8008 dB
===> Processing image: 32 || Timer: 0.0793 sec. || PSNR: 21.8558 dB
===> Processing image: 33 || Timer: 0.0834 sec. || PSNR: 21.0812 dB
===> Processing image: 34 || Timer: 0.0793 sec. || PSNR: 20.9473 dB
===> Processing image: 35 || Timer: 0.0834 sec. || PSNR: 21.6033 dB
===> Processing image: 36 || Timer: 0.0838 sec. || PSNR: 23.0746 dB
===> Processing image: 37 || Timer: 0.0872 sec. || PSNR: 21.8300 dB
===> Processing image: 38 || Timer: 0.0799 sec. || PSNR: 24.1825 dB
===> Processing image: 39 || Timer: 0.0802 sec. || PSNR: 22.2988 dB
===> Processing image: 40 || Timer: 0.0800 sec. || PSNR: 29.6451 dB
===> Processing image: 41 || Timer: 0.0845 sec. || PSNR: 24.3850 dB
===> Processing image: 42 || Timer: 0.0783 sec. || PSNR: 22.0609 dB
===> Processing image: 43 || Timer: 0.0814 sec. || PSNR: 23.6989 dB
===> Processing image: 44 || Timer: 0.0781 sec. || PSNR: 27.8364 dB
===> Processing image: 45 || Timer: 0.0782 sec. || PSNR: 27.2451 dB
===> Processing image: 46 || Timer: 0.0794 sec. || PSNR: 30.7648 dB
===> Processing image: 47 || Timer: 0.0781 sec. || PSNR: 29.9375 dB
===> Processing image: 48 || Timer: 0.0780 sec. || PSNR: 26.9472 dB
===> Processing image: 49 || Timer: 0.0781 sec. || PSNR: 26.7557 dB
===> Processing image: 50 || Timer: 0.0794 sec. || PSNR: 28.9865 dB
===> Processing image: 51 || Timer: 0.0786 sec. || PSNR: 32.3197 dB
===> Processing image: 52 || Timer: 0.0789 sec. || PSNR: 28.2811 dB
===> Processing image: 53 || Timer: 0.0789 sec. || PSNR: 29.0619 dB
===> Processing image: 54 || Timer: 0.0812 sec. || PSNR: 27.4270 dB
===> Processing image: 55 || Timer: 0.0794 sec. || PSNR: 30.0969 dB
===> Processing image: 56 || Timer: 0.0810 sec. || PSNR: 28.7887 dB
===> Processing image: 57 || Timer: 0.0785 sec. || PSNR: 29.6807 dB
===> Processing image: 58 || Timer: 0.0797 sec. || PSNR: 30.3720 dB
===> Processing image: 59 || Timer: 0.0794 sec. || PSNR: 29.5197 dB
===> Processing image: 60 || Timer: 0.0786 sec. || PSNR: 29.6332 dB
===> Processing image: 61 || Timer: 0.0779 sec. || PSNR: 23.5028 dB
===> Processing image: 62 || Timer: 0.0832 sec. || PSNR: 31.7569 dB
===> Processing image: 63 || Timer: 0.0793 sec. || PSNR: 29.5591 dB
===> Processing image: 64 || Timer: 0.0779 sec. || PSNR: 23.9834 dB
===> Processing image: 65 || Timer: 0.0783 sec. || PSNR: 27.3355 dB
===> Processing image: 66 || Timer: 0.0845 sec. || PSNR: 29.2887 dB
===> Processing image: 67 || Timer: 0.0903 sec. || PSNR: 29.3589 dB
===> Processing image: 68 || Timer: 0.0817 sec. || PSNR: 29.0883 dB
===> Processing image: 69 || Timer: 0.0805 sec. || PSNR: 30.5829 dB
===> Processing image: 70 || Timer: 0.0787 sec. || PSNR: 28.0793 dB
===> Processing image: 71 || Timer: 0.0814 sec. || PSNR: 28.1480 dB
===> Processing image: 72 || Timer: 0.0790 sec. || PSNR: 30.0199 dB
===> Processing image: 73 || Timer: 0.0792 sec. || PSNR: 21.5071 dB
===> Processing image: 74 || Timer: 0.0845 sec. || PSNR: 21.4318 dB
===> Processing image: 75 || Timer: 0.0828 sec. || PSNR: 19.3754 dB
===> Processing image: 76 || Timer: 0.0797 sec. || PSNR: 23.8727 dB
===> Processing image: 77 || Timer: 0.0796 sec. || PSNR: 22.0133 dB
===> Processing image: 78 || Timer: 0.0795 sec. || PSNR: 24.0719 dB
===> Processing image: 79 || Timer: 0.0786 sec. || PSNR: 22.5212 dB
===> Processing image: 80 || Timer: 0.0815 sec. || PSNR: 23.5778 dB
===> Processing image: 81 || Timer: 0.0788 sec. || PSNR: 26.0447 dB
===> Processing image: 82 || Timer: 0.0794 sec. || PSNR: 27.3398 dB
===> Processing image: 83 || Timer: 0.0810 sec. || PSNR: 22.7730 dB
===> Processing image: 84 || Timer: 0.0804 sec. || PSNR: 30.6985 dB
===> Processing image: 85 || Timer: 0.0798 sec. || PSNR: 27.7948 dB
===> Processing image: 86 || Timer: 0.0796 sec. || PSNR: 34.5008 dB
===> Processing image: 87 || Timer: 0.0796 sec. || PSNR: 27.7857 dB
===> Processing image: 88 || Timer: 0.0793 sec. || PSNR: 23.1203 dB
===> Processing image: 89 || Timer: 0.0794 sec. || PSNR: 23.3401 dB
===> Processing image: 90 || Timer: 0.0797 sec. || PSNR: 24.1133 dB
===> Processing image: 91 || Timer: 0.0793 sec. || PSNR: 24.6804 dB
===> Processing image: 92 || Timer: 0.0837 sec. || PSNR: 21.1747 dB
===> Processing image: 93 || Timer: 0.0852 sec. || PSNR: 22.7634 dB
===> Processing image: 94 || Timer: 0.0786 sec. || PSNR: 22.9398 dB
===> Processing image: 95 || Timer: 0.0792 sec. || PSNR: 23.3269 dB
===> Processing image: 96 || Timer: 0.0782 sec. || PSNR: 22.3317 dB
===> Processing image: 97 || Timer: 0.0780 sec. || PSNR: 23.5599 dB
===> Processing image: 98 || Timer: 0.0780 sec. || PSNR: 21.4932 dB
===> Processing image: 99 || Timer: 0.0788 sec. || PSNR: 23.1855 dB
===> Processing image: 100 || Timer: 0.0781 sec. || PSNR: 23.5361 dB
===> Epoch 163 Complete: Avg. PSNR: 25.7553 Best Epoch 157 Best PSNR: 25.8195
===> Epoch 164 Complete: Avg. Loss: 0.0297
===> Processing image: 1 || Timer: 0.0871 sec. || PSNR: 24.7244 dB
===> Processing image: 2 || Timer: 0.0791 sec. || PSNR: 26.0783 dB
===> Processing image: 3 || Timer: 0.0789 sec. || PSNR: 31.8463 dB
===> Processing image: 4 || Timer: 0.0791 sec. || PSNR: 22.1884 dB
===> Processing image: 5 || Timer: 0.0788 sec. || PSNR: 24.2400 dB
===> Processing image: 6 || Timer: 0.0782 sec. || PSNR: 27.6079 dB
===> Processing image: 7 || Timer: 0.0792 sec. || PSNR: 25.4462 dB
===> Processing image: 8 || Timer: 0.0792 sec. || PSNR: 26.3984 dB
===> Processing image: 9 || Timer: 0.0791 sec. || PSNR: 26.7031 dB
===> Processing image: 10 || Timer: 0.0792 sec. || PSNR: 23.8267 dB
===> Processing image: 11 || Timer: 0.0796 sec. || PSNR: 22.6674 dB
===> Processing image: 12 || Timer: 0.0788 sec. || PSNR: 23.9438 dB
===> Processing image: 13 || Timer: 0.0806 sec. || PSNR: 24.8438 dB
===> Processing image: 14 || Timer: 0.0811 sec. || PSNR: 23.4715 dB
===> Processing image: 15 || Timer: 0.0863 sec. || PSNR: 19.5633 dB
===> Processing image: 16 || Timer: 0.0871 sec. || PSNR: 26.4747 dB
===> Processing image: 17 || Timer: 0.0878 sec. || PSNR: 23.7556 dB
===> Processing image: 18 || Timer: 0.0786 sec. || PSNR: 20.0383 dB
===> Processing image: 19 || Timer: 0.0800 sec. || PSNR: 22.7415 dB
===> Processing image: 20 || Timer: 0.0788 sec. || PSNR: 26.8024 dB
===> Processing image: 21 || Timer: 0.0791 sec. || PSNR: 27.4802 dB
===> Processing image: 22 || Timer: 0.0788 sec. || PSNR: 28.7612 dB
===> Processing image: 23 || Timer: 0.0792 sec. || PSNR: 29.5097 dB
===> Processing image: 24 || Timer: 0.0810 sec. || PSNR: 26.4865 dB
===> Processing image: 25 || Timer: 0.0788 sec. || PSNR: 23.3898 dB
===> Processing image: 26 || Timer: 0.0792 sec. || PSNR: 31.4632 dB
===> Processing image: 27 || Timer: 0.0789 sec. || PSNR: 23.3568 dB
===> Processing image: 28 || Timer: 0.0798 sec. || PSNR: 31.3789 dB
===> Processing image: 29 || Timer: 0.0827 sec. || PSNR: 30.9005 dB
===> Processing image: 30 || Timer: 0.0784 sec. || PSNR: 22.6517 dB
===> Processing image: 31 || Timer: 0.0786 sec. || PSNR: 21.7624 dB
===> Processing image: 32 || Timer: 0.0805 sec. || PSNR: 21.8266 dB
===> Processing image: 33 || Timer: 0.0815 sec. || PSNR: 21.0365 dB
===> Processing image: 34 || Timer: 0.0791 sec. || PSNR: 20.9407 dB
===> Processing image: 35 || Timer: 0.0806 sec. || PSNR: 21.6353 dB
===> Processing image: 36 || Timer: 0.0795 sec. || PSNR: 23.0920 dB
===> Processing image: 37 || Timer: 0.0824 sec. || PSNR: 21.8291 dB
===> Processing image: 38 || Timer: 0.0816 sec. || PSNR: 24.1763 dB
===> Processing image: 39 || Timer: 0.0795 sec. || PSNR: 22.2843 dB
===> Processing image: 40 || Timer: 0.0796 sec. || PSNR: 29.6068 dB
===> Processing image: 41 || Timer: 0.0794 sec. || PSNR: 24.3429 dB
===> Processing image: 42 || Timer: 0.0789 sec. || PSNR: 22.0423 dB
===> Processing image: 43 || Timer: 0.0796 sec. || PSNR: 23.6898 dB
===> Processing image: 44 || Timer: 0.0824 sec. || PSNR: 27.8293 dB
===> Processing image: 45 || Timer: 0.0787 sec. || PSNR: 27.2487 dB
===> Processing image: 46 || Timer: 0.0788 sec. || PSNR: 30.7398 dB
===> Processing image: 47 || Timer: 0.0831 sec. || PSNR: 29.9277 dB
===> Processing image: 48 || Timer: 0.0815 sec. || PSNR: 26.9220 dB
===> Processing image: 49 || Timer: 0.0795 sec. || PSNR: 26.7464 dB
===> Processing image: 50 || Timer: 0.0796 sec. || PSNR: 28.9676 dB
===> Processing image: 51 || Timer: 0.0793 sec. || PSNR: 32.3279 dB
===> Processing image: 52 || Timer: 0.0792 sec. || PSNR: 28.2568 dB
===> Processing image: 53 || Timer: 0.0808 sec. || PSNR: 29.0609 dB
===> Processing image: 54 || Timer: 0.0846 sec. || PSNR: 27.4254 dB
===> Processing image: 55 || Timer: 0.0825 sec. || PSNR: 30.0842 dB
===> Processing image: 56 || Timer: 0.0873 sec. || PSNR: 28.7686 dB
===> Processing image: 57 || Timer: 0.0787 sec. || PSNR: 29.6513 dB
===> Processing image: 58 || Timer: 0.0792 sec. || PSNR: 30.3454 dB
===> Processing image: 59 || Timer: 0.0792 sec. || PSNR: 29.4931 dB
===> Processing image: 60 || Timer: 0.0791 sec. || PSNR: 29.6018 dB
===> Processing image: 61 || Timer: 0.0788 sec. || PSNR: 23.4774 dB
===> Processing image: 62 || Timer: 0.0781 sec. || PSNR: 31.6854 dB
===> Processing image: 63 || Timer: 0.0788 sec. || PSNR: 29.5272 dB
===> Processing image: 64 || Timer: 0.0797 sec. || PSNR: 23.9842 dB
===> Processing image: 65 || Timer: 0.0794 sec. || PSNR: 27.4768 dB
===> Processing image: 66 || Timer: 0.0793 sec. || PSNR: 29.2886 dB
===> Processing image: 67 || Timer: 0.0785 sec. || PSNR: 29.3686 dB
===> Processing image: 68 || Timer: 0.0789 sec. || PSNR: 29.1062 dB
===> Processing image: 69 || Timer: 0.0782 sec. || PSNR: 30.6469 dB
===> Processing image: 70 || Timer: 0.0792 sec. || PSNR: 28.0897 dB
===> Processing image: 71 || Timer: 0.0792 sec. || PSNR: 28.1627 dB
===> Processing image: 72 || Timer: 0.0792 sec. || PSNR: 30.0018 dB
===> Processing image: 73 || Timer: 0.0837 sec. || PSNR: 21.6478 dB
===> Processing image: 74 || Timer: 0.0783 sec. || PSNR: 21.4808 dB
===> Processing image: 75 || Timer: 0.0794 sec. || PSNR: 19.4092 dB
===> Processing image: 76 || Timer: 0.0786 sec. || PSNR: 23.8196 dB
===> Processing image: 77 || Timer: 0.0782 sec. || PSNR: 22.0017 dB
===> Processing image: 78 || Timer: 0.0781 sec. || PSNR: 24.0391 dB
===> Processing image: 79 || Timer: 0.0782 sec. || PSNR: 22.5134 dB
===> Processing image: 80 || Timer: 0.0791 sec. || PSNR: 23.5636 dB
===> Processing image: 81 || Timer: 0.0784 sec. || PSNR: 26.0540 dB
===> Processing image: 82 || Timer: 0.0792 sec. || PSNR: 27.3597 dB
===> Processing image: 83 || Timer: 0.0784 sec. || PSNR: 22.7926 dB
===> Processing image: 84 || Timer: 0.0780 sec. || PSNR: 30.7191 dB
===> Processing image: 85 || Timer: 0.0781 sec. || PSNR: 27.8204 dB
===> Processing image: 86 || Timer: 0.0781 sec. || PSNR: 34.5003 dB
===> Processing image: 87 || Timer: 0.0781 sec. || PSNR: 27.7701 dB
===> Processing image: 88 || Timer: 0.0780 sec. || PSNR: 23.1854 dB
===> Processing image: 89 || Timer: 0.0792 sec. || PSNR: 23.3295 dB
===> Processing image: 90 || Timer: 0.0792 sec. || PSNR: 24.1513 dB
===> Processing image: 91 || Timer: 0.0793 sec. || PSNR: 24.6994 dB
===> Processing image: 92 || Timer: 0.0833 sec. || PSNR: 21.2707 dB
===> Processing image: 93 || Timer: 0.0788 sec. || PSNR: 22.7870 dB
===> Processing image: 94 || Timer: 0.0794 sec. || PSNR: 22.9917 dB
===> Processing image: 95 || Timer: 0.0808 sec. || PSNR: 23.3627 dB
===> Processing image: 96 || Timer: 0.0879 sec. || PSNR: 22.4120 dB
===> Processing image: 97 || Timer: 0.0783 sec. || PSNR: 23.6001 dB
===> Processing image: 98 || Timer: 0.0791 sec. || PSNR: 21.5624 dB
===> Processing image: 99 || Timer: 0.0794 sec. || PSNR: 23.2344 dB
===> Processing image: 100 || Timer: 0.0785 sec. || PSNR: 23.5762 dB
===> Epoch 164 Complete: Avg. PSNR: 25.7687 Best Epoch 157 Best PSNR: 25.8195
===> Epoch 165 Complete: Avg. Loss: 0.0298
===> Processing image: 1 || Timer: 0.0891 sec. || PSNR: 24.6673 dB
===> Processing image: 2 || Timer: 0.0791 sec. || PSNR: 26.0466 dB
===> Processing image: 3 || Timer: 0.0790 sec. || PSNR: 31.8270 dB
===> Processing image: 4 || Timer: 0.0788 sec. || PSNR: 22.1516 dB
===> Processing image: 5 || Timer: 0.0790 sec. || PSNR: 24.2185 dB
===> Processing image: 6 || Timer: 0.0848 sec. || PSNR: 27.6085 dB
===> Processing image: 7 || Timer: 0.0782 sec. || PSNR: 25.4065 dB
===> Processing image: 8 || Timer: 0.0796 sec. || PSNR: 26.3782 dB
===> Processing image: 9 || Timer: 0.0793 sec. || PSNR: 26.6152 dB
===> Processing image: 10 || Timer: 0.0795 sec. || PSNR: 23.8304 dB
